"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","M1","TOT","IDX2015","M","2012-12",72.86224,
"CHL","M1","TOT","IDX2015","M","2013-01",74.17747,
"CHL","M1","TOT","IDX2015","M","2013-02",75.00557,
"CHL","M1","TOT","IDX2015","M","2013-03",75.87967,
"CHL","M1","TOT","IDX2015","M","2013-04",76.5442,
"CHL","M1","TOT","IDX2015","M","2013-05",76.84657,
"CHL","M1","TOT","IDX2015","M","2013-06",77.99259,
"CHL","M1","TOT","IDX2015","M","2013-07",79.54559,
"CHL","M1","TOT","IDX2015","M","2013-08",80.49019,
"CHL","M1","TOT","IDX2015","M","2013-09",81.10571,
"CHL","M1","TOT","IDX2015","M","2013-10",80.94696,
"CHL","M1","TOT","IDX2015","M","2013-11",81.17286,
"CHL","M1","TOT","IDX2015","M","2013-12",82.34253,
"CHL","M1","TOT","IDX2015","M","2014-01",82.93263,
"CHL","M1","TOT","IDX2015","M","2014-02",83.80624,
"CHL","M1","TOT","IDX2015","M","2014-03",84.84576,
"CHL","M1","TOT","IDX2015","M","2014-04",85.84451,
"CHL","M1","TOT","IDX2015","M","2014-05",86.73656,
"CHL","M1","TOT","IDX2015","M","2014-06",87.40485,
"CHL","M1","TOT","IDX2015","M","2014-07",88.05119,
"CHL","M1","TOT","IDX2015","M","2014-08",88.74325,
"CHL","M1","TOT","IDX2015","M","2014-09",89.65056,
"CHL","M1","TOT","IDX2015","M","2014-10",90.09503,
"CHL","M1","TOT","IDX2015","M","2014-11",92.09747,
"CHL","M1","TOT","IDX2015","M","2014-12",94.65458,
"CHL","M1","TOT","IDX2015","M","2015-01",94.90434,
"CHL","M1","TOT","IDX2015","M","2015-02",95.62411,
"CHL","M1","TOT","IDX2015","M","2015-03",96.52055,
"CHL","M1","TOT","IDX2015","M","2015-04",96.94685,
"CHL","M1","TOT","IDX2015","M","2015-05",98.08309,
"CHL","M1","TOT","IDX2015","M","2015-06",99.56416,
"CHL","M1","TOT","IDX2015","M","2015-07",100.8899,
"CHL","M1","TOT","IDX2015","M","2015-08",102.2709,
"CHL","M1","TOT","IDX2015","M","2015-09",103.0616,
"CHL","M1","TOT","IDX2015","M","2015-10",103.2455,
"CHL","M1","TOT","IDX2015","M","2015-11",104.0092,
"CHL","M1","TOT","IDX2015","M","2015-12",104.8798,
"CHL","M1","TOT","IDX2015","M","2016-01",106.377,
"CHL","M1","TOT","IDX2015","M","2016-02",107.7042,
"CHL","M1","TOT","IDX2015","M","2016-03",106.9093,
"CHL","M1","TOT","IDX2015","M","2016-04",105.7181,
"CHL","M1","TOT","IDX2015","M","2016-05",105.2535,
"CHL","M1","TOT","IDX2015","M","2016-06",105.1598,
"CHL","M1","TOT","IDX2015","M","2016-07",105.2964,
"CHL","M1","TOT","IDX2015","M","2016-08",105.6299,
"CHL","M1","TOT","IDX2015","M","2016-09",106.0668,
"CHL","M1","TOT","IDX2015","M","2016-10",106.5604,
"CHL","M1","TOT","IDX2015","M","2016-11",107.9994,
"CHL","M1","TOT","IDX2015","M","2016-12",109.334,
"CHL","M1","TOT","IDX2015","M","2017-01",109.9414,
"CHL","M1","TOT","IDX2015","M","2017-02",110.5004,
"CHL","M1","TOT","IDX2015","M","2017-03",111.2957,
"CHL","M1","TOT","IDX2015","M","2017-04",112.9991,
"CHL","M1","TOT","IDX2015","M","2017-05",114.4088,
"CHL","M1","TOT","IDX2015","M","2017-06",115.1289,
"CHL","M1","TOT","IDX2015","M","2017-07",115.8076,
"CHL","M1","TOT","IDX2015","M","2017-08",116.5893,
"CHL","M1","TOT","IDX2015","M","2017-09",117.3534,
"CHL","M1","TOT","IDX2015","M","2017-10",118.6365,
"CHL","M1","TOT","IDX2015","M","2017-11",119.7925,
"CHL","M1","TOT","IDX2015","M","2017-12",120.3216,
"CHL","M1","TOT","IDX2015","M","2018-01",121.1506,
"CHL","M1","TOT","IDX2015","M","2018-02",122.287,
"CHL","M1","TOT","IDX2015","M","2018-03",124.1554,
"CHL","M1","TOT","IDX2015","M","2018-04",125.371,
"CHL","M1","TOT","IDX2015","M","2018-05",126.2761,
"CHL","M1","TOT","IDX2015","M","2018-06",127.585,
"CHL","M1","TOT","IDX2015","M","2018-07",128.9492,
"CHL","M1","TOT","IDX2015","M","2018-08",130.09,
"CHL","M1","TOT","IDX2015","M","2018-09",131.6154,
"CHL","M1","TOT","IDX2015","M","2018-10",132.7697,
"CHL","M1","TOT","IDX2015","M","2018-11",132.6573,
"CHL","M1","TOT","IDX2015","M","2018-12",132.6274,
"CHL","M1","TOT","IDX2015","M","2019-01",132.7135,
"CHL","M1","TOT","IDX2015","M","2019-02",133.0461,
"CHL","M1","TOT","IDX2015","M","2019-03",134.3391,
"CHN","M1","TOT","IDX2015","M","2012-01",76.45757,
"CHN","M1","TOT","IDX2015","M","2012-02",75.65432,
"CHN","M1","TOT","IDX2015","M","2012-03",77.48993,
"CHN","M1","TOT","IDX2015","M","2012-04",77.78764,
"CHN","M1","TOT","IDX2015","M","2012-05",78.34953,
"CHN","M1","TOT","IDX2015","M","2012-06",79.38221,
"CHN","M1","TOT","IDX2015","M","2012-07",80.2222,
"CHN","M1","TOT","IDX2015","M","2012-08",80.72119,
"CHN","M1","TOT","IDX2015","M","2012-09",81.58978,
"CHN","M1","TOT","IDX2015","M","2012-10",82.47996,
"CHN","M1","TOT","IDX2015","M","2012-11",82.86779,
"CHN","M1","TOT","IDX2015","M","2012-12",83.39226,
"CHN","M1","TOT","IDX2015","M","2013-01",84.45141,
"CHN","M1","TOT","IDX2015","M","2013-02",85.00498,
"CHN","M1","TOT","IDX2015","M","2013-03",85.88218,
"CHN","M1","TOT","IDX2015","M","2013-04",87.15068,
"CHN","M1","TOT","IDX2015","M","2013-05",87.65203,
"CHN","M1","TOT","IDX2015","M","2013-06",87.49619,
"CHN","M1","TOT","IDX2015","M","2013-07",87.70073,
"CHN","M1","TOT","IDX2015","M","2013-08",88.56787,
"CHN","M1","TOT","IDX2015","M","2013-09",89.12843,
"CHN","M1","TOT","IDX2015","M","2013-10",89.78405,
"CHN","M1","TOT","IDX2015","M","2013-11",90.46103,
"CHN","M1","TOT","IDX2015","M","2013-12",91.09563,
"CHN","M1","TOT","IDX2015","M","2014-01",88.67862,
"CHN","M1","TOT","IDX2015","M","2014-02",88.4376,
"CHN","M1","TOT","IDX2015","M","2014-03",91.39217,
"CHN","M1","TOT","IDX2015","M","2014-04",92.18182,
"CHN","M1","TOT","IDX2015","M","2014-05",92.79863,
"CHN","M1","TOT","IDX2015","M","2014-06",93.92825,
"CHN","M1","TOT","IDX2015","M","2014-07",94.40748,
"CHN","M1","TOT","IDX2015","M","2014-08",93.8344,
"CHN","M1","TOT","IDX2015","M","2014-09",93.55511,
"CHN","M1","TOT","IDX2015","M","2014-10",93.22158,
"CHN","M1","TOT","IDX2015","M","2014-11",93.25283,
"CHN","M1","TOT","IDX2015","M","2014-12",94.04736,
"CHN","M1","TOT","IDX2015","M","2015-01",94.68979,
"CHN","M1","TOT","IDX2015","M","2015-02",95.44719,
"CHN","M1","TOT","IDX2015","M","2015-03",95.49047,
"CHN","M1","TOT","IDX2015","M","2015-04",95.53893,
"CHN","M1","TOT","IDX2015","M","2015-05",96.86426,
"CHN","M1","TOT","IDX2015","M","2015-06",98.20251,
"CHN","M1","TOT","IDX2015","M","2015-07",99.45679,
"CHN","M1","TOT","IDX2015","M","2015-08",101.017,
"CHN","M1","TOT","IDX2015","M","2015-09",102.8963,
"CHN","M1","TOT","IDX2015","M","2015-10",104.8198,
"CHN","M1","TOT","IDX2015","M","2015-11",106.8832,
"CHN","M1","TOT","IDX2015","M","2015-12",108.6938,
"CHN","M1","TOT","IDX2015","M","2016-01",110.8819,
"CHN","M1","TOT","IDX2015","M","2016-02",112.5618,
"CHN","M1","TOT","IDX2015","M","2016-03",114.5151,
"CHN","M1","TOT","IDX2015","M","2016-04",117.2964,
"CHN","M1","TOT","IDX2015","M","2016-05",119.5701,
"CHN","M1","TOT","IDX2015","M","2016-06",122.0033,
"CHN","M1","TOT","IDX2015","M","2016-07",124.2624,
"CHN","M1","TOT","IDX2015","M","2016-08",126.3854,
"CHN","M1","TOT","IDX2015","M","2016-09",128.2777,
"CHN","M1","TOT","IDX2015","M","2016-10",129.9487,
"CHN","M1","TOT","IDX2015","M","2016-11",131.5281,
"CHN","M1","TOT","IDX2015","M","2016-12",132.8141,
"CHN","M1","TOT","IDX2015","M","2017-01",130.9991,
"CHN","M1","TOT","IDX2015","M","2017-02",132.7896,
"CHN","M1","TOT","IDX2015","M","2017-03",137.6515,
"CHN","M1","TOT","IDX2015","M","2017-04",139.299,
"CHN","M1","TOT","IDX2015","M","2017-05",140.8017,
"CHN","M1","TOT","IDX2015","M","2017-06",141.6332,
"CHN","M1","TOT","IDX2015","M","2017-07",143.083,
"CHN","M1","TOT","IDX2015","M","2017-08",144.7001,
"CHN","M1","TOT","IDX2015","M","2017-09",146.0033,
"CHN","M1","TOT","IDX2015","M","2017-10",147.2442,
"CHN","M1","TOT","IDX2015","M","2017-11",148.2468,
"CHN","M1","TOT","IDX2015","M","2017-12",149.1406,
"CHN","M1","TOT","IDX2015","M","2018-01",148.6698,
"CHN","M1","TOT","IDX2015","M","2018-02",148.3093,
"CHN","M1","TOT","IDX2015","M","2018-03",148.516,
"CHN","M1","TOT","IDX2015","M","2018-04",149.2919,
"CHN","M1","TOT","IDX2015","M","2018-05",150.048,
"CHN","M1","TOT","IDX2015","M","2018-06",150.6219,
"CHN","M1","TOT","IDX2015","M","2018-07",151.4629,
"CHN","M1","TOT","IDX2015","M","2018-08",151.1525,
"CHN","M1","TOT","IDX2015","M","2018-09",151.6959,
"CHN","M1","TOT","IDX2015","M","2018-10",152.0968,
"CHN","M1","TOT","IDX2015","M","2018-11",151.3226,
"CHN","M1","TOT","IDX2015","M","2018-12",151.3651,
"COL","M1","TOT","IDX2015","M","2012-01",70.12734,
"COL","M1","TOT","IDX2015","M","2012-02",68.91766,
"COL","M1","TOT","IDX2015","M","2012-03",67.71073,
"COL","M1","TOT","IDX2015","M","2012-04",67.42093,
"COL","M1","TOT","IDX2015","M","2012-05",68.12879,
"COL","M1","TOT","IDX2015","M","2012-06",69.39355,
"COL","M1","TOT","IDX2015","M","2012-07",69.49059,
"COL","M1","TOT","IDX2015","M","2012-08",69.65402,
"COL","M1","TOT","IDX2015","M","2012-09",70.03247,
"COL","M1","TOT","IDX2015","M","2012-10",70.1747,
"COL","M1","TOT","IDX2015","M","2012-11",71.10347,
"COL","M1","TOT","IDX2015","M","2012-12",71.91595,
"COL","M1","TOT","IDX2015","M","2013-01",73.31784,
"COL","M1","TOT","IDX2015","M","2013-02",74.11964,
"COL","M1","TOT","IDX2015","M","2013-03",73.76858,
"COL","M1","TOT","IDX2015","M","2013-04",74.79756,
"COL","M1","TOT","IDX2015","M","2013-05",76.54075,
"COL","M1","TOT","IDX2015","M","2013-06",77.71554,
"COL","M1","TOT","IDX2015","M","2013-07",79.34785,
"COL","M1","TOT","IDX2015","M","2013-08",81.02425,
"COL","M1","TOT","IDX2015","M","2013-09",81.88361,
"COL","M1","TOT","IDX2015","M","2013-10",82.64073,
"COL","M1","TOT","IDX2015","M","2013-11",83.35861,
"COL","M1","TOT","IDX2015","M","2013-12",84.14102,
"COL","M1","TOT","IDX2015","M","2014-01",84.972,
"COL","M1","TOT","IDX2015","M","2014-02",86.26417,
"COL","M1","TOT","IDX2015","M","2014-03",87.9361,
"COL","M1","TOT","IDX2015","M","2014-04",89.28561,
"COL","M1","TOT","IDX2015","M","2014-05",90.43294,
"COL","M1","TOT","IDX2015","M","2014-06",91.21144,
"COL","M1","TOT","IDX2015","M","2014-07",91.53225,
"COL","M1","TOT","IDX2015","M","2014-08",91.89533,
"COL","M1","TOT","IDX2015","M","2014-09",92.27813,
"COL","M1","TOT","IDX2015","M","2014-10",93.14689,
"COL","M1","TOT","IDX2015","M","2014-11",93.82113,
"COL","M1","TOT","IDX2015","M","2014-12",94.08253,
"COL","M1","TOT","IDX2015","M","2015-01",94.97563,
"COL","M1","TOT","IDX2015","M","2015-02",96.55404,
"COL","M1","TOT","IDX2015","M","2015-03",96.8428,
"COL","M1","TOT","IDX2015","M","2015-04",97.07995,
"COL","M1","TOT","IDX2015","M","2015-05",97.8772,
"COL","M1","TOT","IDX2015","M","2015-06",98.52474,
"COL","M1","TOT","IDX2015","M","2015-07",100.4501,
"COL","M1","TOT","IDX2015","M","2015-08",101.3059,
"COL","M1","TOT","IDX2015","M","2015-09",102.4439,
"COL","M1","TOT","IDX2015","M","2015-10",104.0656,
"COL","M1","TOT","IDX2015","M","2015-11",104.402,
"COL","M1","TOT","IDX2015","M","2015-12",105.478,
"COL","M1","TOT","IDX2015","M","2016-01",106.0209,
"COL","M1","TOT","IDX2015","M","2016-02",105.6619,
"COL","M1","TOT","IDX2015","M","2016-03",106.4287,
"COL","M1","TOT","IDX2015","M","2016-04",107.0511,
"COL","M1","TOT","IDX2015","M","2016-05",106.7798,
"COL","M1","TOT","IDX2015","M","2016-06",106.1452,
"COL","M1","TOT","IDX2015","M","2016-07",104.7968,
"COL","M1","TOT","IDX2015","M","2016-08",104.4042,
"COL","M1","TOT","IDX2015","M","2016-09",105.1032,
"COL","M1","TOT","IDX2015","M","2016-10",104.0042,
"COL","M1","TOT","IDX2015","M","2016-11",104.0853,
"COL","M1","TOT","IDX2015","M","2016-12",105.222,
"COL","M1","TOT","IDX2015","M","2017-01",104.607,
"COL","M1","TOT","IDX2015","M","2017-02",104.6267,
"COL","M1","TOT","IDX2015","M","2017-03",105.8395,
"COL","M1","TOT","IDX2015","M","2017-04",105.3756,
"COL","M1","TOT","IDX2015","M","2017-05",104.2183,
"COL","M1","TOT","IDX2015","M","2017-06",105.0444,
"COL","M1","TOT","IDX2015","M","2017-07",105.5122,
"COL","M1","TOT","IDX2015","M","2017-08",105.9801,
"COL","M1","TOT","IDX2015","M","2017-09",106.38,
"COL","M1","TOT","IDX2015","M","2017-10",106.4342,
"COL","M1","TOT","IDX2015","M","2017-11",107.3128,
"COL","M1","TOT","IDX2015","M","2017-12",107.9455,
"COL","M1","TOT","IDX2015","M","2018-01",109.4437,
"COL","M1","TOT","IDX2015","M","2018-02",110.4567,
"COL","M1","TOT","IDX2015","M","2018-03",110.7296,
"COL","M1","TOT","IDX2015","M","2018-04",111.5554,
"COL","M1","TOT","IDX2015","M","2018-05",111.8533,
"COL","M1","TOT","IDX2015","M","2018-06",112.1418,
"COL","M1","TOT","IDX2015","M","2018-07",112.138,
"COL","M1","TOT","IDX2015","M","2018-08",113.0476,
"COL","M1","TOT","IDX2015","M","2018-09",113.9623,
"COL","M1","TOT","IDX2015","M","2018-10",114.1295,
"COL","M1","TOT","IDX2015","M","2018-11",115.0086,
"COL","M1","TOT","IDX2015","M","2018-12",116.0499,
"COL","M1","TOT","IDX2015","M","2019-01",117.7224,
"COL","M1","TOT","IDX2015","M","2019-02",119.0233,
"COL","M1","TOT","IDX2015","M","2019-03",119.4895,
"COL","M1","TOT","IDX2015","M","2019-04",120.8523,
"COL","M1","TOT","IDX2015","M","2019-05",122.9838,
"COL","M1","TOT","IDX2015","M","2019-06",124.2893,
"COL","M1","TOT","IDX2015","M","2019-07",125.0863,
"COL","M1","TOT","IDX2015","M","2019-08",126.1011,
"COL","M1","TOT","IDX2015","M","2019-09",127.6008,
"COL","M1","TOT","IDX2015","M","2019-10",129.368,
"COL","M1","TOT","IDX2015","M","2019-11",130.1792,
"COL","M1","TOT","IDX2015","M","2019-12",131.8191,
"COL","M1","TOT","IDX2015","M","2020-01",132.0009,
"COL","M1","TOT","IDX2015","M","2020-02",131.4014,
"COL","M1","TOT","IDX2015","M","2020-03",132.7811,
"COL","M1","TOT","IDX2015","M","2020-04",143.9968,
"COL","M1","TOT","IDX2015","M","2020-05",157.3646,
"COL","M1","TOT","IDX2015","M","2020-06",161.3018,
"COL","M1","TOT","IDX2015","M","2020-07",163.1777,
"COL","M1","TOT","IDX2015","M","2020-08",162.3257,
"COL","M1","TOT","IDX2015","M","2020-09",161.875,
"COL","M1","TOT","IDX2015","M","2020-10",163.7359,
"COL","M1","TOT","IDX2015","M","2020-11",165.5034,
"COL","M1","TOT","IDX2015","M","2020-12",165.6664,
"CRI","M1","TOT","IDX2015","M","2012-01",73.41061,
"CRI","M1","TOT","IDX2015","M","2012-02",74.30694,
"CRI","M1","TOT","IDX2015","M","2012-03",74.25822,
"CRI","M1","TOT","IDX2015","M","2012-04",73.97213,
"CRI","M1","TOT","IDX2015","M","2012-05",74.48511,
"CRI","M1","TOT","IDX2015","M","2012-06",74.29897,
"CRI","M1","TOT","IDX2015","M","2012-07",73.73179,
"CRI","M1","TOT","IDX2015","M","2012-08",73.844,
"CRI","M1","TOT","IDX2015","M","2012-09",74.55733,
"CRI","M1","TOT","IDX2015","M","2012-10",75.29041,
"CRI","M1","TOT","IDX2015","M","2012-11",75.84801,
"CRI","M1","TOT","IDX2015","M","2012-12",76.72895,
"CRI","M1","TOT","IDX2015","M","2013-01",77.37791,
"CRI","M1","TOT","IDX2015","M","2013-02",77.71293,
"CRI","M1","TOT","IDX2015","M","2013-03",78.39487,
"CRI","M1","TOT","IDX2015","M","2013-04",78.75729,
"CRI","M1","TOT","IDX2015","M","2013-05",79.59623,
"CRI","M1","TOT","IDX2015","M","2013-06",81.07944,
"CRI","M1","TOT","IDX2015","M","2013-07",81.78172,
"CRI","M1","TOT","IDX2015","M","2013-08",82.66954,
"CRI","M1","TOT","IDX2015","M","2013-09",84.09802,
"CRI","M1","TOT","IDX2015","M","2013-10",84.99356,
"CRI","M1","TOT","IDX2015","M","2013-11",85.75113,
"CRI","M1","TOT","IDX2015","M","2013-12",86.00954,
"CRI","M1","TOT","IDX2015","M","2014-01",87.51922,
"CRI","M1","TOT","IDX2015","M","2014-02",91.01587,
"CRI","M1","TOT","IDX2015","M","2014-03",92.89001,
"CRI","M1","TOT","IDX2015","M","2014-04",93.69396,
"CRI","M1","TOT","IDX2015","M","2014-05",94.31097,
"CRI","M1","TOT","IDX2015","M","2014-06",94.06482,
"CRI","M1","TOT","IDX2015","M","2014-07",94.65898,
"CRI","M1","TOT","IDX2015","M","2014-08",95.84087,
"CRI","M1","TOT","IDX2015","M","2014-09",96.28926,
"CRI","M1","TOT","IDX2015","M","2014-10",96.16296,
"CRI","M1","TOT","IDX2015","M","2014-11",96.39743,
"CRI","M1","TOT","IDX2015","M","2014-12",96.46809,
"CRI","M1","TOT","IDX2015","M","2015-01",96.33693,
"CRI","M1","TOT","IDX2015","M","2015-02",95.62112,
"CRI","M1","TOT","IDX2015","M","2015-03",94.30316,
"CRI","M1","TOT","IDX2015","M","2015-04",95.12775,
"CRI","M1","TOT","IDX2015","M","2015-05",97.58011,
"CRI","M1","TOT","IDX2015","M","2015-06",100.3584,
"CRI","M1","TOT","IDX2015","M","2015-07",101.8165,
"CRI","M1","TOT","IDX2015","M","2015-08",100.633,
"CRI","M1","TOT","IDX2015","M","2015-09",101.1792,
"CRI","M1","TOT","IDX2015","M","2015-10",103.8112,
"CRI","M1","TOT","IDX2015","M","2015-11",105.8662,
"CRI","M1","TOT","IDX2015","M","2015-12",107.3664,
"CRI","M1","TOT","IDX2015","M","2016-01",108.0414,
"CRI","M1","TOT","IDX2015","M","2016-02",108.3441,
"CRI","M1","TOT","IDX2015","M","2016-03",110.9934,
"CRI","M1","TOT","IDX2015","M","2016-04",112.3587,
"CRI","M1","TOT","IDX2015","M","2016-05",111.1413,
"CRI","M1","TOT","IDX2015","M","2016-06",112.1692,
"CRI","M1","TOT","IDX2015","M","2016-07",114.3052,
"CRI","M1","TOT","IDX2015","M","2016-08",114.8412,
"CRI","M1","TOT","IDX2015","M","2016-09",115.7104,
"CRI","M1","TOT","IDX2015","M","2016-10",116.9642,
"CRI","M1","TOT","IDX2015","M","2016-11",116.6392,
"CRI","M1","TOT","IDX2015","M","2016-12",116.8552,
"CRI","M1","TOT","IDX2015","M","2017-01",118.1354,
"CRI","M1","TOT","IDX2015","M","2017-02",119.5747,
"CRI","M1","TOT","IDX2015","M","2017-03",119.5786,
"CRI","M1","TOT","IDX2015","M","2017-04",118.9879,
"CRI","M1","TOT","IDX2015","M","2017-05",119.2125,
"CRI","M1","TOT","IDX2015","M","2017-06",119.5591,
"CRI","M1","TOT","IDX2015","M","2017-07",119.6978,
"CRI","M1","TOT","IDX2015","M","2017-08",120.9606,
"CRI","M1","TOT","IDX2015","M","2017-09",121.4016,
"CRI","M1","TOT","IDX2015","M","2017-10",120.9105,
"CRI","M1","TOT","IDX2015","M","2017-11",121.3442,
"CRI","M1","TOT","IDX2015","M","2017-12",121.4281,
"CRI","M1","TOT","IDX2015","M","2018-01",121.1644,
"CRI","M1","TOT","IDX2015","M","2018-02",121.4691,
"CRI","M1","TOT","IDX2015","M","2018-03",122.6325,
"CRI","M1","TOT","IDX2015","M","2018-04",124.203,
"CRI","M1","TOT","IDX2015","M","2018-05",125.3541,
"CRI","M1","TOT","IDX2015","M","2018-06",125.5642,
"CRI","M1","TOT","IDX2015","M","2018-07",125.2373,
"CRI","M1","TOT","IDX2015","M","2018-08",124.9747,
"CRI","M1","TOT","IDX2015","M","2018-09",126.7049,
"CRI","M1","TOT","IDX2015","M","2018-10",129.8271,
"CRI","M1","TOT","IDX2015","M","2018-11",131.6491,
"CRI","M1","TOT","IDX2015","M","2018-12",131.43,
"CRI","M1","TOT","IDX2015","M","2019-01",131.26,
"CRI","M1","TOT","IDX2015","M","2019-02",132.1907,
"CRI","M1","TOT","IDX2015","M","2019-03",132.2464,
"CRI","M1","TOT","IDX2015","M","2019-04",131.0218,
"CRI","M1","TOT","IDX2015","M","2019-05",130.1401,
"CRI","M1","TOT","IDX2015","M","2019-06",130.209,
"CRI","M1","TOT","IDX2015","M","2019-07",131.473,
"CRI","M1","TOT","IDX2015","M","2019-08",132.969,
"CRI","M1","TOT","IDX2015","M","2019-09",135.1569,
"CRI","M1","TOT","IDX2015","M","2019-10",135.2543,
"CRI","M1","TOT","IDX2015","M","2019-11",134.8485,
"CRI","M1","TOT","IDX2015","M","2019-12",138.5167,
"CRI","M1","TOT","IDX2015","M","2020-01",142.9427,
"CRI","M1","TOT","IDX2015","M","2020-02",146.116,
"CRI","M1","TOT","IDX2015","M","2020-03",150.788,
"CRI","M1","TOT","IDX2015","M","2020-04",157.9689,
"CRI","M1","TOT","IDX2015","M","2020-05",165.9428,
"CRI","M1","TOT","IDX2015","M","2020-06",173.8827,
"CRI","M1","TOT","IDX2015","M","2020-07",179.732,
"CRI","M1","TOT","IDX2015","M","2020-08",183.5921,
"CRI","M1","TOT","IDX2015","M","2020-09",185.3936,
"CRI","M1","TOT","IDX2015","M","2020-10",187.1602,
"CRI","M1","TOT","IDX2015","M","2020-11",190.4232,
"CRI","M1","TOT","IDX2015","M","2020-12",193.6862,
"IND","M1","TOT","IDX2015","M","2012-01",72.8288,
"IND","M1","TOT","IDX2015","M","2012-02",72.54497,
"IND","M1","TOT","IDX2015","M","2012-03",72.61217,
"IND","M1","TOT","IDX2015","M","2012-04",73.10931,
"IND","M1","TOT","IDX2015","M","2012-05",73.87627,
"IND","M1","TOT","IDX2015","M","2012-06",75.56944,
"IND","M1","TOT","IDX2015","M","2012-07",76.12012,
"IND","M1","TOT","IDX2015","M","2012-08",75.71461,
"IND","M1","TOT","IDX2015","M","2012-09",76.11723,
"IND","M1","TOT","IDX2015","M","2012-10",75.61378,
"IND","M1","TOT","IDX2015","M","2012-11",76.39702,
"IND","M1","TOT","IDX2015","M","2012-12",77.80899,
"IND","M1","TOT","IDX2015","M","2013-01",78.11788,
"IND","M1","TOT","IDX2015","M","2013-02",78.66069,
"IND","M1","TOT","IDX2015","M","2013-03",79.37708,
"IND","M1","TOT","IDX2015","M","2013-04",79.80255,
"IND","M1","TOT","IDX2015","M","2013-05",80.67345,
"IND","M1","TOT","IDX2015","M","2013-06",82.57397,
"IND","M1","TOT","IDX2015","M","2013-07",83.12402,
"IND","M1","TOT","IDX2015","M","2013-08",82.51427,
"IND","M1","TOT","IDX2015","M","2013-09",82.86342,
"IND","M1","TOT","IDX2015","M","2013-10",83.50415,
"IND","M1","TOT","IDX2015","M","2013-11",84.28249,
"IND","M1","TOT","IDX2015","M","2013-12",85.17768,
"IND","M1","TOT","IDX2015","M","2014-01",86.39869,
"IND","M1","TOT","IDX2015","M","2014-02",86.91899,
"IND","M1","TOT","IDX2015","M","2014-03",86.58044,
"IND","M1","TOT","IDX2015","M","2014-04",87.78929,
"IND","M1","TOT","IDX2015","M","2014-05",90.1739,
"IND","M1","TOT","IDX2015","M","2014-06",91.22527,
"IND","M1","TOT","IDX2015","M","2014-07",91.19138,
"IND","M1","TOT","IDX2015","M","2014-08",91.37418,
"IND","M1","TOT","IDX2015","M","2014-09",91.74618,
"IND","M1","TOT","IDX2015","M","2014-10",92.78945,
"IND","M1","TOT","IDX2015","M","2014-11",93.94467,
"IND","M1","TOT","IDX2015","M","2014-12",94.52896,
"IND","M1","TOT","IDX2015","M","2015-01",95.18205,
"IND","M1","TOT","IDX2015","M","2015-02",95.95071,
"IND","M1","TOT","IDX2015","M","2015-03",96.5731,
"IND","M1","TOT","IDX2015","M","2015-04",97.54855,
"IND","M1","TOT","IDX2015","M","2015-05",99.00782,
"IND","M1","TOT","IDX2015","M","2015-06",99.81611,
"IND","M1","TOT","IDX2015","M","2015-07",100.6171,
"IND","M1","TOT","IDX2015","M","2015-08",101.5926,
"IND","M1","TOT","IDX2015","M","2015-09",102.1458,
"IND","M1","TOT","IDX2015","M","2015-10",102.4804,
"IND","M1","TOT","IDX2015","M","2015-11",103.719,
"IND","M1","TOT","IDX2015","M","2015-12",105.3667,
"IND","M1","TOT","IDX2015","M","2016-01",105.993,
"IND","M1","TOT","IDX2015","M","2016-02",107.2247,
"IND","M1","TOT","IDX2015","M","2016-03",108.9379,
"IND","M1","TOT","IDX2015","M","2016-04",111.0378,
"IND","M1","TOT","IDX2015","M","2016-05",112.6291,
"IND","M1","TOT","IDX2015","M","2016-06",113.0425,
"IND","M1","TOT","IDX2015","M","2016-07",114.0518,
"IND","M1","TOT","IDX2015","M","2016-08",115.5352,
"IND","M1","TOT","IDX2015","M","2016-09",118.9401,
"IND","M1","TOT","IDX2015","M","2016-10",120.6296,
"IND","M1","TOT","IDX2015","M","2016-11",105.1046,
"IND","M1","TOT","IDX2015","M","2016-12",88.33382,
"IND","M1","TOT","IDX2015","M","2017-01",88.68303,
"IND","M1","TOT","IDX2015","M","2017-02",93.85092,
"IND","M1","TOT","IDX2015","M","2017-03",104.6534,
"IND","M1","TOT","IDX2015","M","2017-04",111.529,
"IND","M1","TOT","IDX2015","M","2017-05",110.9557,
"IND","M1","TOT","IDX2015","M","2017-06",113.5354,
"IND","M1","TOT","IDX2015","M","2017-07",116.0223,
"IND","M1","TOT","IDX2015","M","2017-08",117.3899,
"IND","M1","TOT","IDX2015","M","2017-09",120.4969,
"IND","M1","TOT","IDX2015","M","2017-10",122.6044,
"IND","M1","TOT","IDX2015","M","2017-11",122.0769,
"IND","M1","TOT","IDX2015","M","2017-12",123.2919,
"IND","M1","TOT","IDX2015","M","2018-01",125.7586,
"IND","M1","TOT","IDX2015","M","2018-02",126.9456,
"IND","M1","TOT","IDX2015","M","2018-03",132.2449,
"IND","M1","TOT","IDX2015","M","2018-04",135.933,
"IND","M1","TOT","IDX2015","M","2018-05",134.7855,
"IND","M1","TOT","IDX2015","M","2018-06",135.4741,
"IND","M1","TOT","IDX2015","M","2018-07",136.5017,
"IND","M1","TOT","IDX2015","M","2018-08",138.1016,
"IND","M1","TOT","IDX2015","M","2018-09",139.6825,
